pid,order,file_name,label,_date,object_type,source,thumbnail,full
gbby-57g407,407,gbby-57g407.jpg,GBBY 57G/407: Unidentified Baseball Players - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g407.jpg,/img/derivatives/simple/gbby-57g407/thumbnail.jpg,/img/derivatives/simple/gbby-57g407/fullwidth.jpg
gbby-57g408,408,gbby-57g408.jpg,GBBY 57G/408: Unidentified Baseball Players - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g408.jpg,/img/derivatives/simple/gbby-57g408/thumbnail.jpg,/img/derivatives/simple/gbby-57g408/fullwidth.jpg
gbby-57g409,409,gbby-57g409.jpg,GBBY 57G/409: Track Meet Scene vs. Unidentified Team (Damaged Negative) - c1930,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g409.jpg,/img/derivatives/simple/gbby-57g409/thumbnail.jpg,/img/derivatives/simple/gbby-57g409/fullwidth.jpg
gbby-57g410,410,gbby-57g410.jpg,GBBY 57G/410: Track Meet Scene vs. Michigan State - c1930,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g410.jpg,/img/derivatives/simple/gbby-57g410/thumbnail.jpg,/img/derivatives/simple/gbby-57g410/fullwidth.jpg
gbby-57g411,411,gbby-57g411.jpg,GBBY 57G/411: Track Meet Scene vs. Unidentified Team - Runners at Finish Line of 100 Yard Dash - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g411.jpg,/img/derivatives/simple/gbby-57g411/thumbnail.jpg,/img/derivatives/simple/gbby-57g411/fullwidth.jpg
gbby-57g412,412,gbby-57g412.jpg,GBBY 57G/412: Track: Joseph Abbott - 1927-1930,1927-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g412.jpg,/img/derivatives/simple/gbby-57g412/thumbnail.jpg,/img/derivatives/simple/gbby-57g412/fullwidth.jpg
gbby-57g413,413,gbby-57g413.jpg,GBBY 57G/413: Track: Emmett (Barney) Barron - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g413.jpg,/img/derivatives/simple/gbby-57g413/thumbnail.jpg,/img/derivatives/simple/gbby-57g413/fullwidth.jpg
gbby-57g414,414,gbby-57g414.jpg,GBBY 57G/414: Track: Emmett (Barney) Barron - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g414.jpg,/img/derivatives/simple/gbby-57g414/thumbnail.jpg,/img/derivatives/simple/gbby-57g414/fullwidth.jpg
gbby-57g415,415,gbby-57g415.jpg,GBBY 57G/415: Track: Jim Biggins - 1930,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g415.jpg,/img/derivatives/simple/gbby-57g415/thumbnail.jpg,/img/derivatives/simple/gbby-57g415/fullwidth.jpg
gbby-57g416,416,gbby-57g416.jpg,"GBBY 57G/416: Track, Pole Vault: Thomas J. Bov - 1927",1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g416.jpg,/img/derivatives/simple/gbby-57g416/thumbnail.jpg,/img/derivatives/simple/gbby-57g416/fullwidth.jpg
gbby-57g417,417,gbby-57g417.jpg,GBBY 57G/417: Track: Winston Bradley (?) - 1932,1932,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g417.jpg,/img/derivatives/simple/gbby-57g417/thumbnail.jpg,/img/derivatives/simple/gbby-57g417/fullwidth.jpg
gbby-57g418,418,gbby-57g418.jpg,GBBY 57G/418: Track and Cross Country: Bernard J. Coughlin - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g418.jpg,/img/derivatives/simple/gbby-57g418/thumbnail.jpg,/img/derivatives/simple/gbby-57g418/fullwidth.jpg
gbby-57g419,419,gbby-57g419.jpg,GBBY 57G/419: Track and Cross Country: Bernard J. Coughlin - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g419.jpg,/img/derivatives/simple/gbby-57g419/thumbnail.jpg,/img/derivatives/simple/gbby-57g419/fullwidth.jpg
gbby-57g420,420,gbby-57g420.jpg,GBBY 57G/420: Track: Joseph P. Dellamaria - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g420.jpg,/img/derivatives/simple/gbby-57g420/thumbnail.jpg,/img/derivatives/simple/gbby-57g420/fullwidth.jpg
gbby-57g421,421,gbby-57g421.jpg,GBBY 57G/421: Track: John (Jack) Elder (?) - c1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g421.jpg,/img/derivatives/simple/gbby-57g421/thumbnail.jpg,/img/derivatives/simple/gbby-57g421/fullwidth.jpg
gbby-57g422,422,gbby-57g422.jpg,"GBBY 57G/422: Track, Shot Put: Charles Finkel - 1933",1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g422.jpg,/img/derivatives/simple/gbby-57g422/thumbnail.jpg,/img/derivatives/simple/gbby-57g422/fullwidth.jpg
gbby-57g423,423,gbby-57g423.jpg,GBBY 57G/423: Track: Ken Fishleigh - 1930,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g423.jpg,/img/derivatives/simple/gbby-57g423/thumbnail.jpg,/img/derivatives/simple/gbby-57g423/fullwidth.jpg
gbby-57g424,424,gbby-57g424.jpg,GBBY 57G/424: Track: Joseph (Joe) Griffin - c1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g424.jpg,/img/derivatives/simple/gbby-57g424/thumbnail.jpg,/img/derivatives/simple/gbby-57g424/fullwidth.jpg
gbby-57g425,425,gbby-57g425.jpg,GBBY 57G/425: Track: Frank (Nordy) Hoffman - c1930,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g425.jpg,/img/derivatives/simple/gbby-57g425/thumbnail.jpg,/img/derivatives/simple/gbby-57g425/fullwidth.jpg
gbby-57g426,426,gbby-57g426.jpg,GBBY 57G/426: Track: Gene Howrey - 1931,1931,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g426.jpg,/img/derivatives/simple/gbby-57g426/thumbnail.jpg,/img/derivatives/simple/gbby-57g426/fullwidth.jpg
gbby-57g427,427,gbby-57g427.jpg,"GBBY 57G/427: Track, Javelin: John S. (Jack) Lavelle - 1928",1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g427.jpg,/img/derivatives/simple/gbby-57g427/thumbnail.jpg,/img/derivatives/simple/gbby-57g427/fullwidth.jpg
gbby-57g428,428,gbby-57g428.jpg,"GBBY 57G/428: Track, Javelin: John S. (Jack) Lavelle - 1928",1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g428.jpg,/img/derivatives/simple/gbby-57g428/thumbnail.jpg,/img/derivatives/simple/gbby-57g428/fullwidth.jpg
gbby-57g429,429,gbby-57g429.jpg,GBBY 57G/429: Track: John S. (Jack) Lavelle or Joseph Repetti - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g429.jpg,/img/derivatives/simple/gbby-57g429/thumbnail.jpg,/img/derivatives/simple/gbby-57g429/fullwidth.jpg
gbby-57g430,430,gbby-57g430.jpg,GBBY 57G/430: Track: Tom Lieb - 1922-1923,1922-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g430.jpg,/img/derivatives/simple/gbby-57g430/thumbnail.jpg,/img/derivatives/simple/gbby-57g430/fullwidth.jpg
gbby-57g431,431,gbby-57g431.jpg,GBBY 57G/431: Track: Tom Lieb - 1922-1923,1922-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g431.jpg,/img/derivatives/simple/gbby-57g431/thumbnail.jpg,/img/derivatives/simple/gbby-57g431/fullwidth.jpg
gbby-57g432,432,gbby-57g432.jpg,GBBY 57G/432: Track and Cross Country: Don McConville (Damaged Negative) - 1930,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g432.jpg,/img/derivatives/simple/gbby-57g432/thumbnail.jpg,/img/derivatives/simple/gbby-57g432/fullwidth.jpg
gbby-57g433,433,gbby-57g433.jpg,GBBY 57G/433: Track: Chester (Chet) McDonald - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g433.jpg,/img/derivatives/simple/gbby-57g433/thumbnail.jpg,/img/derivatives/simple/gbby-57g433/fullwidth.jpg
gbby-57g434,434,gbby-57g434.jpg,"GBBY 57G/434: Track, Shot Put: Frank Milbauer - 1926",1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g434.jpg,/img/derivatives/simple/gbby-57g434/thumbnail.jpg,/img/derivatives/simple/gbby-57g434/fullwidth.jpg
gbby-57g435,435,gbby-57g435.jpg,"GBBY 57G/435: Track, Discus: Joseph Norton - 1926",1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g435.jpg,/img/derivatives/simple/gbby-57g435/thumbnail.jpg,/img/derivatives/simple/gbby-57g435/fullwidth.jpg
gbby-57g436,436,gbby-57g436.jpg,GBBY 57G/436: Track: James Slattery - 1930,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g436.jpg,/img/derivatives/simple/gbby-57g436/thumbnail.jpg,/img/derivatives/simple/gbby-57g436/fullwidth.jpg
gbby-57g437,437,gbby-57g437.jpg,GBBY 57G/437: Track: Eugene (Scrap Iron) Young - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g437.jpg,/img/derivatives/simple/gbby-57g437/thumbnail.jpg,/img/derivatives/simple/gbby-57g437/fullwidth.jpg
gbby-57g438,438,gbby-57g438.jpg,"GBBY 57G/438: Track: James Stack, Bernie Coughlin, William Barr - 1925",1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g438.jpg,/img/derivatives/simple/gbby-57g438/thumbnail.jpg,/img/derivatives/simple/gbby-57g438/fullwidth.jpg
gbby-57g439,439,gbby-57g439.jpg,"GBBY 57G/439: Cross Country: Edward William (Bill) Brown, George Dolmage, Martin (Marty) Ryan, and Unidentified - 1925",1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g439.jpg,/img/derivatives/simple/gbby-57g439/thumbnail.jpg,/img/derivatives/simple/gbby-57g439/fullwidth.jpg
gbby-57g440,440,gbby-57g440.jpg,"GBBY 57G/440: Track: Vincent Goulet, Frank Masterson, Charles Riley, William Barr, and Unidentified - 1925",1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g440.jpg,/img/derivatives/simple/gbby-57g440/thumbnail.jpg,/img/derivatives/simple/gbby-57g440/fullwidth.jpg
gbby-57g441,441,gbby-57g441.jpg,"GBBY 57G/441: Track: Charley Judge, Eugene (Scrap Iron) Young, Francis McTiernan, Joseph Nulty, John Wendland - 1925",1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g441.jpg,/img/derivatives/simple/gbby-57g441/thumbnail.jpg,/img/derivatives/simple/gbby-57g441/fullwidth.jpg
gbby-57g442,442,gbby-57g442.jpg,GBBY 57G/442: Track: Raymond Cunningham and James (Jim) Stack - 1925,1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g442.jpg,/img/derivatives/simple/gbby-57g442/thumbnail.jpg,/img/derivatives/simple/gbby-57g442/fullwidth.jpg
gbby-57g443,443,gbby-57g443.jpg,GBBY 57G/443: Track: Francis McTiernan and Chester (Chet) McDonald - 1925,1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g443.jpg,/img/derivatives/simple/gbby-57g443/thumbnail.jpg,/img/derivatives/simple/gbby-57g443/fullwidth.jpg
gbby-57g444,444,gbby-57g444.jpg,GBBY 57G/444: Track: Tom Lieb and Paul Harrington - 1925,1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g444.jpg,/img/derivatives/simple/gbby-57g444/thumbnail.jpg,/img/derivatives/simple/gbby-57g444/fullwidth.jpg
gbby-57g445,445,gbby-57g445.jpg,"GBBY 57G/445: Track: Charley Judge, Wayne Cox, James Stack, and William Barr - 1925",1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g445.jpg,/img/derivatives/simple/gbby-57g445/thumbnail.jpg,/img/derivatives/simple/gbby-57g445/fullwidth.jpg
gbby-57g446,446,gbby-57g446.jpg,GBBY 57G/446: Cross Country (Track?): Joseph Nulty and Dick Phelan - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g446.jpg,/img/derivatives/simple/gbby-57g446/thumbnail.jpg,/img/derivatives/simple/gbby-57g446/fullwidth.jpg
gbby-57g447,447,gbby-57g447.jpg,GBBY 57G/447: Track: Charley Judge with Unidentified - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g447.jpg,/img/derivatives/simple/gbby-57g447/thumbnail.jpg,/img/derivatives/simple/gbby-57g447/fullwidth.jpg
gbby-57g448,448,gbby-57g448.jpg,"GBBY 57G/448: Track, Hurdles: Emmett (Barney) Barron and Unidentified - c1926",1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g448.jpg,/img/derivatives/simple/gbby-57g448/thumbnail.jpg,/img/derivatives/simple/gbby-57g448/fullwidth.jpg
gbby-57g449,449,gbby-57g449.jpg,"GBBY 57G/449: Track Members posed at Cartier Field - Joseph Dellamaria, Charles Riley, Joseph Sullivan Morrissey, and unidentified - c1927-1928",1927-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g449.jpg,/img/derivatives/simple/gbby-57g449/thumbnail.jpg,/img/derivatives/simple/gbby-57g449/fullwidth.jpg
gbby-57g450,450,gbby-57g450.jpg,GBBY 57G/450: Track: Conley and Unidentified - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g450.jpg,/img/derivatives/simple/gbby-57g450/thumbnail.jpg,/img/derivatives/simple/gbby-57g450/fullwidth.jpg
gbby-57g451,451,gbby-57g451.jpg,GBBY 57G/451: Track: George Meagher and John (Jack) Edwards - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g451.jpg,/img/derivatives/simple/gbby-57g451/thumbnail.jpg,/img/derivatives/simple/gbby-57g451/fullwidth.jpg
gbby-57g452,452,gbby-57g452.jpg,GBBY 57G/452: Track: Leo McFarlane and Vince Murphy - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g452.jpg,/img/derivatives/simple/gbby-57g452/thumbnail.jpg,/img/derivatives/simple/gbby-57g452/fullwidth.jpg
gbby-57g453,453,gbby-57g453.jpg,GBBY 57G/453: Track: Paul Rubly and John Frawley - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g453.jpg,/img/derivatives/simple/gbby-57g453/thumbnail.jpg,/img/derivatives/simple/gbby-57g453/fullwidth.jpg
gbby-57g454,454,gbby-57g454.jpg,GBBY 57G/454: Track: James Bowdren and Charles Howard - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g454.jpg,/img/derivatives/simple/gbby-57g454/thumbnail.jpg,/img/derivatives/simple/gbby-57g454/fullwidth.jpg
gbby-57g455,455,gbby-57g455.jpg,GBBY 57G/455: Track: Don Elser and James Gilfoil - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g455.jpg,/img/derivatives/simple/gbby-57g455/thumbnail.jpg,/img/derivatives/simple/gbby-57g455/fullwidth.jpg
gbby-57g456,456,gbby-57g456.jpg,GBBY 57G/456: Track: Francis (Mike) Layden and Dreason (?) - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g456.jpg,/img/derivatives/simple/gbby-57g456/thumbnail.jpg,/img/derivatives/simple/gbby-57g456/fullwidth.jpg
gbby-57g457,457,gbby-57g457.jpg,GBBY 57G/457: Track: Howard C. Link and Joseph (Joe) Sullivan - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g457.jpg,/img/derivatives/simple/gbby-57g457/thumbnail.jpg,/img/derivatives/simple/gbby-57g457/fullwidth.jpg
gbby-57g458,458,gbby-57g458.jpg,GBBY 57G/458: Track: James Shiels and Eddie King - 1934,1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g458.jpg,/img/derivatives/simple/gbby-57g458/thumbnail.jpg,/img/derivatives/simple/gbby-57g458/fullwidth.jpg
gbby-57g459,459,gbby-57g459.jpg,GBBY 57G/459: Track: Robert Bernard and Joseph Young - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g459.jpg,/img/derivatives/simple/gbby-57g459/thumbnail.jpg,/img/derivatives/simple/gbby-57g459/fullwidth.jpg
gbby-57g460,460,gbby-57g460.jpg,GBBY 57G/460: Track: James Fagan and Clyde Roberts - 1936,1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g460.jpg,/img/derivatives/simple/gbby-57g460/thumbnail.jpg,/img/derivatives/simple/gbby-57g460/fullwidth.jpg
gbby-57g461,461,gbby-57g461.jpg,GBBY 57G/461: Unidentified Track Coach or Trainer - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g461.jpg,/img/derivatives/simple/gbby-57g461/thumbnail.jpg,/img/derivatives/simple/gbby-57g461/fullwidth.jpg
gbby-57g462,462,gbby-57g462.jpg,GBBY 57G/462: Unidentified Track Team Members - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g462.jpg,/img/derivatives/simple/gbby-57g462/thumbnail.jpg,/img/derivatives/simple/gbby-57g462/fullwidth.jpg
gbby-57g463,463,gbby-57g463.jpg,GBBY 57G/463: Unidentified Track Team Members - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g463.jpg,/img/derivatives/simple/gbby-57g463/thumbnail.jpg,/img/derivatives/simple/gbby-57g463/fullwidth.jpg
gbby-57g464,464,gbby-57g464.jpg,GBBY 57G/464: Unidentified Track Team Members - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g464.jpg,/img/derivatives/simple/gbby-57g464/thumbnail.jpg,/img/derivatives/simple/gbby-57g464/fullwidth.jpg
gbby-57g465,465,gbby-57g465.jpg,GBBY 57G/465: Unidentified Track Team Members - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g465.jpg,/img/derivatives/simple/gbby-57g465/thumbnail.jpg,/img/derivatives/simple/gbby-57g465/fullwidth.jpg
gbby-57g466,466,gbby-57g466.jpg,GBBY 57G/466: Unidentified Track Team Members - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g466.jpg,/img/derivatives/simple/gbby-57g466/thumbnail.jpg,/img/derivatives/simple/gbby-57g466/fullwidth.jpg
gbby-57g467,467,gbby-57g467.jpg,GBBY 57G/467: Unidentified Track Team Members - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g467.jpg,/img/derivatives/simple/gbby-57g467/thumbnail.jpg,/img/derivatives/simple/gbby-57g467/fullwidth.jpg
gbby-57g468,468,gbby-57g468.jpg,GBBY 57G/468: Unidentified Track Team Members - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g468.jpg,/img/derivatives/simple/gbby-57g468/thumbnail.jpg,/img/derivatives/simple/gbby-57g468/fullwidth.jpg
gbby-57g469,469,gbby-57g469.jpg,GBBY 57G/469: Unidentified Track Team Members - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g469.jpg,/img/derivatives/simple/gbby-57g469/thumbnail.jpg,/img/derivatives/simple/gbby-57g469/fullwidth.jpg
gbby-57g470,470,gbby-57g470.jpg,GBBY 57G/470: Posed Action - Track - Unidentified Runner at the Starting Line - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g470.jpg,/img/derivatives/simple/gbby-57g470/thumbnail.jpg,/img/derivatives/simple/gbby-57g470/fullwidth.jpg
gbby-57g471,471,gbby-57g471.jpg,GBBY 57G/471: Posed Action - Track - Unidentified Runner at the Starting Line - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g471.jpg,/img/derivatives/simple/gbby-57g471/thumbnail.jpg,/img/derivatives/simple/gbby-57g471/fullwidth.jpg
gbby-57g472,472,gbby-57g472.jpg,GBBY 57G/472: Posed Action - Track - Unidentified Runner at the Starting Line - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g472.jpg,/img/derivatives/simple/gbby-57g472/thumbnail.jpg,/img/derivatives/simple/gbby-57g472/fullwidth.jpg
gbby-57g473,473,gbby-57g473.jpg,GBBY 57G/473: Posed Action - Track - Unidentified Runner at the Starting Line - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g473.jpg,/img/derivatives/simple/gbby-57g473/thumbnail.jpg,/img/derivatives/simple/gbby-57g473/fullwidth.jpg
gbby-57g474,474,gbby-57g474.jpg,GBBY 57G/474: Posed Action - Track - Unidentified Runner at the Starting Line - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g474.jpg,/img/derivatives/simple/gbby-57g474/thumbnail.jpg,/img/derivatives/simple/gbby-57g474/fullwidth.jpg
gbby-57g475,475,gbby-57g475.jpg,GBBY 57G/475: Posed Action - Track - Unidentified Runner at the Starting Line - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g475.jpg,/img/derivatives/simple/gbby-57g475/thumbnail.jpg,/img/derivatives/simple/gbby-57g475/fullwidth.jpg
gbby-57g476,476,gbby-57g476.jpg,GBBY 57G/476: Posed Action - Track - Unidentified Runner at the Starting Line - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g476.jpg,/img/derivatives/simple/gbby-57g476/thumbnail.jpg,/img/derivatives/simple/gbby-57g476/fullwidth.jpg
gbby-57g477,477,gbby-57g477.jpg,GBBY 57G/477: Posed Action - Track - Unidentified Runner at the Starting Line - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g477.jpg,/img/derivatives/simple/gbby-57g477/thumbnail.jpg,/img/derivatives/simple/gbby-57g477/fullwidth.jpg
gbby-57g478,478,gbby-57g478.jpg,"GBBY 57G/478: George H. Stadel, John W. McSorley, Arthur B. Boeringer and John S. Hicok: Hockey Players - 1926",1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g478.jpg,/img/derivatives/simple/gbby-57g478/thumbnail.jpg,/img/derivatives/simple/gbby-57g478/fullwidth.jpg
gbby-57g479,479,gbby-57g479.jpg,"GBBY 57G/479: Brennan, Holland, Burns: Hockey Players - 1926",1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g479.jpg,/img/derivatives/simple/gbby-57g479/thumbnail.jpg,/img/derivatives/simple/gbby-57g479/fullwidth.jpg
gbby-57g480,480,gbby-57g480.jpg,GBBY 57G/480: Hockey Team Photo in Front of Badin Hall - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g480.jpg,/img/derivatives/simple/gbby-57g480/thumbnail.jpg,/img/derivatives/simple/gbby-57g480/fullwidth.jpg
gbby-57g481,481,gbby-57g481.jpg,GBBY 57G/481: Swimming Team Photo - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g481.jpg,/img/derivatives/simple/gbby-57g481/thumbnail.jpg,/img/derivatives/simple/gbby-57g481/fullwidth.jpg
gbby-57g482,482,gbby-57g482.jpg,GBBY 57G/482: Edmund J. Brennan (Captain): Swimming - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g482.jpg,/img/derivatives/simple/gbby-57g482/thumbnail.jpg,/img/derivatives/simple/gbby-57g482/fullwidth.jpg
gbby-57g483,483,gbby-57g483.jpg,GBBY 57G/483: Edmund J. Brennan (Captain): Swimming - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g483.jpg,/img/derivatives/simple/gbby-57g483/thumbnail.jpg,/img/derivatives/simple/gbby-57g483/fullwidth.jpg
